name	tss_name	mean_diff	mean_scramble	mean_unscrambled	tstat	p.value	conf.low	conf.high	p.value.fdr	site_type_ttest	significant
TSS_920_regulondb,214187,-_scrambled130-140	TSS_920_regulondb	-0.209622667805177	0.30564859585212	0.515271263657297	-1.91701070434355	0.0584116197759115	-0.426865476489553	0.00762014087920021	0.183790939695782	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled135-145	TSS_920_regulondb	-0.192221059207636	0.323050204449661	0.515271263657297	-1.76474200125394	0.0805349962055463	-0.408212765987899	0.0237706475726274	0.229432103867545	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled140-150	TSS_920_regulondb	-0.185814766579576	0.329456497077721	0.515271263657297	-1.98243727951281	0.050902279548621	-0.372376622133834	0.000747088974682284	0.16640636387626	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled15-25	TSS_920_regulondb	-0.00871535880294494	0.506555904854352	0.515271263657297	-0.0820391687303476	0.93476811503458	-0.219300784337453	0.201870066731563	0.970944593315494	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled20-30	TSS_920_regulondb	-0.194577148479208	0.320694115178089	0.515271263657297	-1.68618500150329	0.0956347887407406	-0.424200508462999	0.035046211504583	0.258010079230262	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled25-35	TSS_920_regulondb	0.0316110781285051	0.546882341785802	0.515271263657297	0.256562002996616	0.797975448158624	-0.212445442852642	0.275667599109652	0.90534764623702	increased	FALSE
TSS_920_regulondb,214187,-_scrambled30-40	TSS_920_regulondb	-0.125842469755283	0.389428793902013	0.515271263657297	-0.710336903793639	0.481396882607956	-0.483297925236932	0.231612985726366	0.70074548622569	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled35-45	TSS_920_regulondb	-0.00773931074770784	0.507531952909589	0.515271263657297	-0.0487049013830217	0.961327543330779	-0.32604947215943	0.310570850664015	0.983365256557594	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled40-50	TSS_920_regulondb	-0.197788641858195	0.317482621799101	0.515271263657297	-2.00387692674191	0.0481103132557531	-0.393897275637438	-0.00168000807895334	0.15996111619157	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled45-55	TSS_920_regulondb	-0.13618597499709	0.379085288660207	0.515271263657297	-1.4178553810713	0.159916471903568	-0.32718152228371	0.0548095722895303	0.36417233315168	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled5-15	TSS_920_regulondb	-0.135739224853789	0.379532038803508	0.515271263657297	-1.1647788580704	0.248510346142223	-0.368629408310621	0.0971509586030438	0.479294609092832	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled55-65	TSS_920_regulondb	-0.0708925320659891	0.444378731591308	0.515271263657297	-0.5822051281817	0.562298529759271	-0.313745026492202	0.171959962360224	0.760565282721243	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled60-70	TSS_920_regulondb	0.114534998310602	0.629806261967899	0.515271263657297	0.810379784897483	0.421283969209556	-0.168833615751536	0.39790361237274	0.651344889025156	increased	FALSE
TSS_920_regulondb,214187,-_scrambled65-75	TSS_920_regulondb	-0.163851971842077	0.351419291815219	0.515271263657297	-1.61327236869736	0.110623810713114	-0.365973080420024	0.0382691367358696	0.284437127812545	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled70-80	TSS_920_regulondb	-0.15855528206146	0.356715981595837	0.515271263657297	-1.39895736572041	0.165415287888678	-0.383858092520548	0.0667475283976277	0.372312550237162	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled75-85	TSS_920_regulondb	-0.136699804513888	0.378571459143409	0.515271263657297	-0.980615729577617	0.330096503111451	-0.414637041613038	0.141237432585262	0.566155929751597	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled80-90	TSS_920_regulondb	-0.00606819361022815	0.509203070047069	0.515271263657297	-0.0355570951884194	0.971790963439751	-0.349686178939677	0.337549791719221	0.988159114844289	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled85-95	TSS_920_regulondb	-0.205961298347182	0.309309965310115	0.515271263657297	-2.0761925197687	0.0410541236241723	-0.403347394881591	-0.00857520181277379	0.142167180833065	reduced	FALSE
TSS_920_regulondb,214187,-_scrambled90-100	TSS_920_regulondb	-0.375979884126584	0.139291379530713	0.515271263657297	-4.0690527987052	0.000116878479670977	-0.560091653055964	-0.191868115197204	0.0010976393525496	reduced	TRUE
TSS_920_regulondb,214187,-_scrambled95-105	TSS_920_regulondb	-0.266019903152371	0.249251360504925	0.515271263657297	-2.12884936066739	0.0381488385313307	-0.5169252637049	-0.0151145425998424	0.13491697258702	reduced	FALSE
TSS_9209_regulondb,2434912,-_scrambled0-10	TSS_9209_regulondb	0.174260118319785	0.438198037064714	0.263937918744929	1.65107992274731	0.104403895262499	-0.0372382323834804	0.385758469023051	0.274230938236035	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled10-20	TSS_9209_regulondb	0.0151241241060083	0.279062042850937	0.263937918744929	0.205466062390563	0.83792802658201	-0.132222528649258	0.162470776861275	0.925574475937328	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled100-110	TSS_9209_regulondb	-0.116884372511994	0.147053546232935	0.263937918744929	-1.84426470852418	0.0694409657007746	-0.243320162083933	0.00955141705994428	0.20719934210173	reduced	FALSE
TSS_9209_regulondb,2434912,-_scrambled105-115	TSS_9209_regulondb	-0.042808063943426	0.221129854801503	0.263937918744929	-0.602809193353069	0.548549826881259	-0.184398229164837	0.0987821012779851	0.750849386716148	reduced	FALSE
TSS_9209_regulondb,2434912,-_scrambled110-120	TSS_9209_regulondb	0.0208587327148679	0.284796651459797	0.263937918744929	0.281794834464573	0.779041003377781	-0.127112494705677	0.168829960135413	0.895109415610479	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled115-125	TSS_9209_regulondb	0.20860618710186	0.472544105846789	0.263937918744929	1.78974510843078	0.0782530333129672	-0.0242677011538423	0.441480075357563	0.225208833376322	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled120-130	TSS_9209_regulondb	0.193029387991536	0.456967306736465	0.263937918744929	1.98519811453212	0.0513035716747922	-0.00112506991370602	0.387183845896778	0.16730272976217	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled125-135	TSS_9209_regulondb	0.134261358249341	0.39819927699427	0.263937918744929	0.784656159470365	0.442235854420832	-0.223636282255358	0.492158998754039	0.66920811228949	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled130-140	TSS_9209_regulondb	0.126691150772507	0.390629069517436	0.263937918744929	1.33899286229042	0.185212536191588	-0.0622527083913888	0.315635009936403	0.400471000897904	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled135-145	TSS_9209_regulondb	0.162436354943906	0.426374273688835	0.263937918744929	2.43213026787897	0.0171395828000713	0.0296172118058826	0.29525549808193	0.0731344634843967	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled140-150	TSS_9209_regulondb	0.0796752795736909	0.34361319831862	0.263937918744929	1.04324047914055	0.299554684161342	-0.0719961160235171	0.231346675170899	0.534956540237102	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled15-25	TSS_9209_regulondb	0.159747749942704	0.423685668687633	0.263937918744929	1.32804277626035	0.189268104437546	-0.0809375511148457	0.400433051000253	0.406336844497341	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled20-30	TSS_9209_regulondb	-0.055245945032478	0.208691973712451	0.263937918744929	-0.62957323047821	0.533953697739942	-0.234798728720069	0.124306838655113	0.740256484606427	reduced	FALSE
TSS_9209_regulondb,2434912,-_scrambled25-35	TSS_9209_regulondb	0.0888909912775935	0.352828910022522	0.263937918744929	0.813639489349087	0.422651966822917	-0.134803500633857	0.312585483189044	0.652448414989524	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled30-40	TSS_9209_regulondb	0.106399936615567	0.370337855360496	0.263937918744929	0.96945738888467	0.340560955737416	-0.118347528539601	0.331147401770734	0.576909208093702	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled35-45	TSS_9209_regulondb	0.218471480115594	0.482409398860523	0.263937918744929	2.32710798532734	0.0229930911951111	0.0310810106251083	0.405861949606079	0.0916810671723981	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled40-50	TSS_9209_regulondb	0.0766615230018342	0.340599441746763	0.263937918744929	0.751213233459753	0.456166131913111	-0.128487184246863	0.281810230250531	0.679356564278169	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled45-55	TSS_9209_regulondb	0.0560653579821577	0.320003276727087	0.263937918744929	0.8731375733785	0.385624191703649	-0.0720385295668533	0.184169245531169	0.619309639624564	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled5-15	TSS_9209_regulondb	0.0174923276091711	0.2814302463541	0.263937918744929	0.273293044058455	0.785503036117195	-0.110360075429121	0.145344730647463	0.898579517436599	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled50-60	TSS_9209_regulondb	0.179434747160251	0.44337266590518	0.263937918744929	1.1788425302043	0.245514553606164	-0.128321506362754	0.487191000683255	0.475966740955446	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled55-65	TSS_9209_regulondb	0.135383203027483	0.399321121772412	0.263937918744929	1.02799416853376	0.310914870353642	-0.131852017431624	0.402618423486589	0.546644272830259	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled60-70	TSS_9209_regulondb	0.251291983909303	0.515229902654232	0.263937918744929	1.71731520905572	0.0946827598776511	-0.0456782163176292	0.548262184136235	0.256305796664215	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled65-75	TSS_9209_regulondb	0.14897296187642	0.412910880621349	0.263937918744929	1.73804897341112	0.086919924924614	-0.0221950480329676	0.320140971785808	0.24186547540322	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled70-80	TSS_9209_regulondb	0.0609893775153468	0.324927296260276	0.263937918744929	0.734625645162813	0.464837664678412	-0.104372554349859	0.226351309380553	0.686359401783162	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled75-85	TSS_9209_regulondb	0.0294963359897438	0.293434254734673	0.263937918744929	0.364225482680601	0.717080479732799	-0.132783681733799	0.191776353713286	0.861102137869091	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled80-90	TSS_9209_regulondb	0.0209675513029698	0.284905470047899	0.263937918744929	0.208306909433001	0.836474869492104	-0.18508082247125	0.227015925077189	0.924901169454401	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled85-95	TSS_9209_regulondb	-0.104815462869919	0.15912245587501	0.263937918744929	-1.9452471810148	0.0559659241919434	-0.212376786904929	0.0027458611650916	0.177972515461265	reduced	FALSE
TSS_9209_regulondb,2434912,-_scrambled90-100	TSS_9209_regulondb	0.0495149601365314	0.31345287888146	0.263937918744929	0.857088258433187	0.39403977436912	-0.0655109482826038	0.164540868555667	0.627068622260033	increased	FALSE
TSS_9209_regulondb,2434912,-_scrambled95-105	TSS_9209_regulondb	-0.174071887268087	0.0898660314768419	0.263937918744929	-3.34066656725095	0.00147628559980603	-0.278405455418765	-0.0697383191174091	0.00969203770919798	reduced	TRUE
TSS_9214_storz,2435894,+_scrambled0-10_flipped	TSS_9214_storz	0.142245282838138	0.463375748565928	0.321130465727791	1.1608320202807	0.250571747858388	-0.103156829622474	0.387647395298749	0.481617629525059	increased	FALSE
TSS_9214_storz,2435894,+_scrambled10-20_flipped	TSS_9214_storz	0.479283596056909	0.800414061784699	0.321130465727791	1.60897634621315	0.121520707377795	-0.137579542597216	1.09614673471103	0.303319900354535	increased	FALSE
TSS_9214_storz,2435894,+_scrambled100-110_flipped	TSS_9214_storz	0.38860185485022	0.709732320578011	0.321130465727791	1.56979343591155	0.134092927978197	-0.131952638917448	0.909156348617888	0.323608402994538	increased	FALSE
TSS_9214_storz,2435894,+_scrambled110-120_flipped	TSS_9214_storz	0.135977749092159	0.45710821481995	0.321130465727791	0.795155376142571	0.434821410877414	-0.218189613575964	0.490145111760282	0.662832379965215	increased	FALSE
TSS_9214_storz,2435894,+_scrambled120-130_flipped	TSS_9214_storz	1.56933605827311	1.8904665240009	0.321130465727791	6.7094798404083	0.000000024726089826133	1.09854046975023	2.04013164679599	0.00000062691659543058	increased	TRUE
TSS_9214_storz,2435894,+_scrambled125-135_flipped	TSS_9214_storz	0.1797202562774	0.500850722005191	0.321130465727791	1.27648545836199	0.207259173507972	-0.102567878094789	0.46200839064959	0.429342061487992	increased	FALSE
TSS_9214_storz,2435894,+_scrambled130-140_flipped	TSS_9214_storz	-0.0791630811120511	0.24196738461574	0.321130465727791	-0.894141037209364	0.374330262254209	-0.255761364035808	0.097435201811706	0.608041965353056	reduced	FALSE
TSS_9214_storz,2435894,+_scrambled135-145_flipped	TSS_9214_storz	-0.137469228638164	0.183661237089627	0.321130465727791	-2.009068615067	0.0474750317402376	-0.273374811582577	-0.00156364569375075	0.158440283363256	reduced	FALSE
TSS_9214_storz,2435894,+_scrambled140-150_flipped	TSS_9214_storz	0.0217494883950718	0.342879954122862	0.321130465727791	0.152435469289094	0.879948158935604	-0.27065679505177	0.314155771841913	0.945519678244489	increased	FALSE
TSS_9214_storz,2435894,+_scrambled15-25_flipped	TSS_9214_storz	0.388417718556796	0.709548184284586	0.321130465727791	2.55376645566116	0.0135102998612375	0.0834879177266661	0.693347519386925	0.06061787269046	increased	FALSE
TSS_9214_storz,2435894,+_scrambled20-30_flipped	TSS_9214_storz	0.0874292989060411	0.408559764633832	0.321130465727791	0.985534530627552	0.327877953426676	-0.0896147050792378	0.26447330289132	0.564066692707287	increased	FALSE
TSS_9214_storz,2435894,+_scrambled35-45_flipped	TSS_9214_storz	0.0380166816196521	0.359147147347443	0.321130465727791	0.360571508295241	0.719968698218749	-0.173858875573548	0.249892238812853	0.862541332334253	increased	FALSE
TSS_9214_storz,2435894,+_scrambled40-50_flipped	TSS_9214_storz	0.0726343465220113	0.393764812249802	0.321130465727791	0.665997162513239	0.509038882154907	-0.147431526651312	0.292700219695335	0.721665214260441	increased	FALSE
TSS_9214_storz,2435894,+_scrambled45-55_flipped	TSS_9214_storz	-0.087275114023344	0.233855351704447	0.321130465727791	-1.30490588221617	0.195094352762124	-0.220062771815562	0.045512543768874	0.413517914807024	reduced	FALSE
TSS_9214_storz,2435894,+_scrambled5-15_flipped	TSS_9214_storz	-0.0108441603552591	0.310286305372532	0.321130465727791	-0.12195729565209	0.903369154817261	-0.188965155353421	0.167276834642903	0.956534737337345	reduced	FALSE
TSS_9214_storz,2435894,+_scrambled50-60_flipped	TSS_9214_storz	-0.00810278486372884	0.313027680864062	0.321130465727791	-0.0943971033131587	0.925026616445731	-0.178889434149805	0.162683864422348	0.966632715509302	reduced	FALSE
TSS_9214_storz,2435894,+_scrambled60-70_flipped	TSS_9214_storz	0.209697796126958	0.530828261854749	0.321130465727791	1.99747814174844	0.050369345045116	-0.000348690778087567	0.419744283032004	0.16518038202139	increased	FALSE
TSS_9214_storz,2435894,+_scrambled65-75_flipped	TSS_9214_storz	0.0775251182125247	0.398655583940315	0.321130465727791	0.840388337903689	0.403113757471195	-0.105964500436213	0.261014736861263	0.634873173424418	increased	FALSE
TSS_9214_storz,2435894,+_scrambled70-80_flipped	TSS_9214_storz	0.13300303264284	0.45413349837063	0.321130465727791	1.6680367300485	0.0983716361463154	-0.0251509986495234	0.291157063935203	0.263093413917264	increased	FALSE
TSS_9214_storz,2435894,+_scrambled75-85_flipped	TSS_9214_storz	0.0756558958316065	0.396786361559397	0.321130465727791	0.541410475889242	0.591944038069843	-0.208891086543532	0.360202878206745	0.781736139302431	increased	FALSE
TSS_9214_storz,2435894,+_scrambled85-95_flipped	TSS_9214_storz	0.246912866222239	0.56804333195003	0.321130465727791	1.64836700835902	0.113800721446579	-0.0641389971993871	0.557964729643865	0.290218888261289	increased	FALSE
TSS_9214_storz,2435894,+_scrambled90-100_flipped	TSS_9214_storz	0.0210808437772009	0.342211309504992	0.321130465727791	0.214599201404331	0.830761293822927	-0.175158579896507	0.217320267450909	0.922205277427929	increased	FALSE
TSS_9214_storz,2435894,+_scrambled95-105_flipped	TSS_9214_storz	0.0240790460994501	0.345209511827241	0.321130465727791	0.276081627478338	0.783268178716553	-0.149754656303749	0.197912748502649	0.897433150175743	increased	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled0-10	TSS_9215_storz_regulondb	-0.0318980225550256	0.261143607867522	0.293041630422548	-0.602938312130388	0.547632880912466	-0.136593528298503	0.0727974831884518	0.750029271670936	reduced	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled100-110	TSS_9215_storz_regulondb	-0.134029881113684	0.159011749308863	0.293041630422548	-2.91049337208072	0.00425316815718777	-0.22514339079542	-0.0429163714319485	0.0235505593127885	reduced	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled105-115	TSS_9215_storz_regulondb	-0.228363565016529	0.0646780654060187	0.293041630422548	-4.92430739715042	0.00000620645576409752	-0.320997789226011	-0.135729340807047	0.0000826768557062765	reduced	TRUE
TSS_9215_storz_regulondb,2435905,-_scrambled110-120	TSS_9215_storz_regulondb	-0.0991992226444183	0.193842407778129	0.293041630422548	-1.88716192685365	0.0616566071102008	-0.203319597933338	0.00492115264450152	0.190847654187817	reduced	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled115-125	TSS_9215_storz_regulondb	-0.078611164557577	0.214430465864971	0.293041630422548	-1.53633420221992	0.126636000678293	-0.179742798914282	0.0225204697991282	0.311282182235874	reduced	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled120-130	TSS_9215_storz_regulondb	0.127277330946881	0.420318961369429	0.293041630422548	1.50584277559165	0.135692717079173	-0.0406956337232379	0.295250295617001	0.326240729895806	increased	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled125-135	TSS_9215_storz_regulondb	0.0797268424456658	0.372768472868213	0.293041630422548	1.04046540492172	0.301195397595956	-0.0727170935159385	0.23217077840727	0.536926885945894	increased	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled130-140	TSS_9215_storz_regulondb	0.0780450399751668	0.371086670397714	0.293041630422548	0.624295146623179	0.536253783665584	-0.175231482085378	0.331321562035711	0.741838226998465	increased	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled135-145	TSS_9215_storz_regulondb	0.265989486885305	0.559031117307853	0.293041630422548	1.55992327435819	0.136565497504608	-0.0928133667791624	0.624792340549773	0.327554597225653	increased	FALSE
TSS_9215_storz_regulondb,2435905,-_scrambled140-150	TSS_9215_storz_regulondb	-0.0226782309830735	0.270363399439474	0.293041630422548	-0.391952349386005	0.695926370128806	-0.137468278270149	0.0921118163040024	0.849045997875256	reduced	FALSE
